              y=0.00e+00    y=1.01e+00    y=2.02e+00    y=3.03e+00    y=4.04e+00    y=5.05e+00    y=6.06e+00    y=7.07e+00    y=8.08e+00    y=9.09e+00    y=1.01e+01    y=1.11e+01    y=1.21e+01    y=1.31e+01    y=1.41e+01    y=1.52e+01    y=1.62e+01    y=1.72e+01    y=1.82e+01    y=1.92e+01    y=2.02e+01    y=2.12e+01    y=2.22e+01    y=2.32e+01    y=2.42e+01    y=2.53e+01    y=2.63e+01    y=2.73e+01    y=2.83e+01    y=2.93e+01    y=3.03e+01    y=3.13e+01    y=3.23e+01    y=3.33e+01    y=3.43e+01    y=3.54e+01    y=3.64e+01    y=3.74e+01    y=3.84e+01    y=3.94e+01    y=4.04e+01    y=4.14e+01    y=4.24e+01    y=4.34e+01    y=4.44e+01    y=4.55e+01    y=4.65e+01    y=4.75e+01    y=4.85e+01    y=4.95e+01    y=5.05e+01    y=5.15e+01    y=5.25e+01    y=5.35e+01    y=5.45e+01    y=5.56e+01    y=5.66e+01    y=5.76e+01    y=5.86e+01    y=5.96e+01    y=6.06e+01    y=6.16e+01    y=6.26e+01    y=6.36e+01    y=6.46e+01    y=6.57e+01    y=6.67e+01    y=6.77e+01    y=6.87e+01    y=6.97e+01    y=7.07e+01    y=7.17e+01    y=7.27e+01    y=7.37e+01    y=7.47e+01    y=7.58e+01    y=7.68e+01    y=7.78e+01    y=7.88e+01    y=7.98e+01    y=8.08e+01    y=8.18e+01    y=8.28e+01    y=8.38e+01    y=8.48e+01    y=8.59e+01    y=8.69e+01    y=8.79e+01    y=8.89e+01    y=8.99e+01    y=9.09e+01    y=9.19e+01    y=9.29e+01    y=9.39e+01    y=9.49e+01    y=9.60e+01    y=9.70e+01    y=9.80e+01    y=9.90e+01    y=1.00e+02
x=7.47e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074770e+12  2.104543e+12  2.133153e+12  2.160646e+12  2.187066e+12  2.212453e+12  2.236849e+12  2.260292e+12  2.282816e+12  2.304459e+12  2.325252e+12  2.345228e+12  2.364416e+12  2.382844e+12  2.400540e+12  2.417529e+12  2.433833e+12  2.449476e+12  2.464476e+12  2.478853e+12  2.492624e+12  2.505804e+12  2.518409e+12  2.530451e+12  2.541943e+12  2.552896e+12  2.563320e+12  2.573227e+12  2.582624e+12  2.591523e+12  2.599932e+12  2.607861e+12  2.615321e+12  2.622321e+12  2.628874e+12  2.634991e+12  2.640686e+12  2.645971e+12  2.650861e+12  2.655371e+12  2.659518e+12  2.663318e+12  2.666789e+12  2.669947e+12  2.672812e+12  2.675400e+12  2.677731e+12  2.679822e+12  2.681690e+12  2.683355e+12  2.684832e+12  2.686137e+12  2.687287e+12  2.688295e+12  2.689177e+12  2.689945e+12  2.690611e+12  2.691187e+12  2.691683e+12  2.692108e+12  2.692472e+12  2.692782e+12  2.693045e+12  2.693267e+12  2.693455e+12  2.693612e+12  2.693744e+12  2.693853e+12
x=7.58e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104543e+12  2.133153e+12  2.160647e+12  2.187067e+12  2.212455e+12  2.236852e+12  2.260296e+12  2.282823e+12  2.304468e+12  2.325265e+12  2.345245e+12  2.364440e+12  2.382877e+12  2.400584e+12  2.417587e+12  2.433909e+12  2.449573e+12  2.464600e+12  2.479010e+12  2.492819e+12  2.506046e+12  2.518704e+12  2.530809e+12  2.542373e+12  2.553407e+12  2.563923e+12  2.573930e+12  2.583440e+12  2.592461e+12  2.601003e+12  2.609074e+12  2.616685e+12  2.623846e+12  2.630566e+12  2.636857e+12  2.642730e+12  2.648198e+12  2.653274e+12  2.657972e+12  2.662307e+12  2.666293e+12  2.669947e+12  2.673286e+12  2.676325e+12  2.679083e+12  2.681577e+12  2.683824e+12  2.685841e+12  2.687645e+12  2.689253e+12  2.690680e+12  2.691943e+12  2.693056e+12  2.694034e+12  2.694889e+12  2.695635e+12  2.696282e+12  2.696843e+12  2.697326e+12  2.697741e+12  2.698096e+12  2.698399e+12  2.698657e+12  2.698875e+12  2.699059e+12  2.699213e+12  2.699343e+12
x=7.68e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104543e+12  2.133153e+12  2.160647e+12  2.187068e+12  2.212457e+12  2.236854e+12  2.260299e+12  2.282827e+12  2.304474e+12  2.325274e+12  2.345258e+12  2.364458e+12  2.382902e+12  2.400618e+12  2.417632e+12  2.433968e+12  2.449650e+12  2.464699e+12  2.479135e+12  2.492976e+12  2.506241e+12  2.518945e+12  2.531102e+12  2.542727e+12  2.553831e+12  2.564425e+12  2.574522e+12  2.584130e+12  2.593259e+12  2.601918e+12  2.610117e+12  2.617865e+12  2.625171e+12  2.632044e+12  2.638495e+12  2.644535e+12  2.650174e+12  2.655425e+12  2.660301e+12  2.664814e+12  2.668980e+12  2.672812e+12  2.676325e+12  2.679537e+12  2.682462e+12  2.685118e+12  2.687520e+12  2.689686e+12  2.691631e+12  2.693373e+12  2.694926e+12  2.696305e+12  2.697527e+12  2.698605e+12  2.699552e+12  2.700382e+12  2.701106e+12  2.701735e+12  2.702280e+12  2.702751e+12  2.703156e+12  2.703502e+12  2.703798e+12  2.704050e+12  2.704264e+12  2.704444e+12  2.704596e+12
x=7.78e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104543e+12  2.133154e+12  2.160648e+12  2.187068e+12  2.212458e+12  2.236856e+12  2.260301e+12  2.282830e+12  2.304479e+12  2.325281e+12  2.345268e+12  2.364472e+12  2.382921e+12  2.400644e+12  2.417666e+12  2.434014e+12  2.449710e+12  2.464776e+12  2.479234e+12  2.493102e+12  2.506399e+12  2.519140e+12  2.531342e+12  2.543018e+12  2.554181e+12  2.564844e+12  2.575016e+12  2.584710e+12  2.593934e+12  2.602698e+12  2.611010e+12  2.618881e+12  2.626318e+12  2.633331e+12  2.639929e+12  2.646122e+12  2.651920e+12  2.657335e+12  2.662378e+12  2.667061e+12  2.671397e+12  2.675400e+12  2.679083e+12  2.682462e+12  2.685552e+12  2.688367e+12  2.690924e+12  2.693239e+12  2.695326e+12  2.697202e+12  2.698883e+12  2.700382e+12  2.701716e+12  2.702898e+12  2.703941e+12  2.704859e+12  2.705664e+12  2.706366e+12  2.706978e+12  2.707508e+12  2.707966e+12  2.708361e+12  2.708699e+12  2.708988e+12  2.709235e+12  2.709444e+12  2.709621e+12
x=7.88e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104543e+12  2.133154e+12  2.160648e+12  2.187069e+12  2.212458e+12  2.236857e+12  2.260303e+12  2.282833e+12  2.304483e+12  2.325286e+12  2.345276e+12  2.364482e+12  2.382935e+12  2.400663e+12  2.417693e+12  2.434049e+12  2.449757e+12  2.464837e+12  2.479313e+12  2.493202e+12  2.506525e+12  2.519298e+12  2.531536e+12  2.543256e+12  2.554469e+12  2.565190e+12  2.575429e+12  2.585196e+12  2.594503e+12  2.603359e+12  2.611772e+12  2.619752e+12  2.627307e+12  2.634446e+12  2.641178e+12  2.647512e+12  2.653457e+12  2.659024e+12  2.664224e+12  2.669067e+12  2.673565e+12  2.677731e+12  2.681577e+12  2.685118e+12  2.688367e+12  2.691339e+12  2.694049e+12  2.696511e+12  2.698740e+12  2.700752e+12  2.702561e+12  2.704183e+12  2.705631e+12  2.706920e+12  2.708063e+12  2.709073e+12  2.709962e+12  2.710742e+12  2.711424e+12  2.712018e+12  2.712534e+12  2.712980e+12  2.713364e+12  2.713694e+12  2.713977e+12  2.714218e+12  2.714423e+12
x=7.98e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104543e+12  2.133154e+12  2.160648e+12  2.187069e+12  2.212459e+12  2.236858e+12  2.260304e+12  2.282835e+12  2.304485e+12  2.325290e+12  2.345281e+12  2.364490e+12  2.382946e+12  2.400678e+12  2.417713e+12  2.434077e+12  2.449793e+12  2.464885e+12  2.479374e+12  2.493282e+12  2.506626e+12  2.519424e+12  2.531694e+12  2.543449e+12  2.554706e+12  2.565475e+12  2.575770e+12  2.585602e+12  2.594981e+12  2.603917e+12  2.612419e+12  2.620496e+12  2.628156e+12  2.635409e+12  2.642262e+12  2.648724e+12  2.654804e+12  2.660512e+12  2.665857e+12  2.670850e+12  2.675501e+12  2.679822e+12  2.683824e+12  2.687520e+12  2.690924e+12  2.694049e+12  2.696908e+12  2.699515e+12  2.701885e+12  2.704033e+12  2.705972e+12  2.707717e+12  2.709282e+12  2.710680e+12  2.711926e+12  2.713031e+12  2.714008e+12  2.714869e+12  2.715625e+12  2.716287e+12  2.716864e+12  2.717365e+12  2.717799e+12  2.718174e+12  2.718496e+12  2.718772e+12  2.719007e+12
x=8.08e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104543e+12  2.133154e+12  2.160648e+12  2.187069e+12  2.212459e+12  2.236858e+12  2.260305e+12  2.282836e+12  2.304487e+12  2.325293e+12  2.345285e+12  2.364496e+12  2.382954e+12  2.400690e+12  2.417729e+12  2.434098e+12  2.449821e+12  2.464922e+12  2.479423e+12  2.493344e+12  2.506706e+12  2.519525e+12  2.531820e+12  2.543606e+12  2.554898e+12  2.565709e+12  2.576053e+12  2.585939e+12  2.595381e+12  2.604386e+12  2.612966e+12  2.621128e+12  2.628882e+12  2.636236e+12  2.643198e+12  2.649777e+12  2.655980e+12  2.661818e+12  2.667298e+12  2.672430e+12  2.677224e+12  2.681690e+12  2.685841e+12  2.689686e+12  2.693239e+12  2.696511e+12  2.699515e+12  2.702265e+12  2.704774e+12  2.707056e+12  2.709125e+12  2.710994e+12  2.712677e+12  2.714186e+12  2.715537e+12  2.716740e+12  2.717808e+12  2.718754e+12  2.719588e+12  2.720321e+12  2.720963e+12  2.721523e+12  2.722011e+12  2.722433e+12  2.722798e+12  2.723112e+12  2.723381e+12
x=8.18e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104543e+12  2.133154e+12  2.160648e+12  2.187069e+12  2.212460e+12  2.236859e+12  2.260305e+12  2.282837e+12  2.304489e+12  2.325295e+12  2.345288e+12  2.364500e+12  2.382960e+12  2.400698e+12  2.417741e+12  2.434114e+12  2.449843e+12  2.464951e+12  2.479461e+12  2.493394e+12  2.506769e+12  2.519606e+12  2.531922e+12  2.543733e+12  2.555055e+12  2.565901e+12  2.576285e+12  2.586218e+12  2.595713e+12  2.604779e+12  2.613426e+12  2.621664e+12  2.629501e+12  2.636945e+12  2.644005e+12  2.650688e+12  2.657003e+12  2.662959e+12  2.668563e+12  2.673824e+12  2.678751e+12  2.683355e+12  2.687645e+12  2.691631e+12  2.695326e+12  2.698740e+12  2.701885e+12  2.704774e+12  2.707420e+12  2.709835e+12  2.712032e+12  2.714024e+12  2.715825e+12  2.717448e+12  2.718904e+12  2.720208e+12  2.721370e+12  2.722403e+12  2.723318e+12  2.724126e+12  2.724836e+12  2.725459e+12  2.726003e+12  2.726476e+12  2.726887e+12  2.727242e+12  2.727548e+12
x=8.28e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104544e+12  2.133154e+12  2.160648e+12  2.187070e+12  2.212460e+12  2.236859e+12  2.260306e+12  2.282837e+12  2.304490e+12  2.325296e+12  2.345290e+12  2.364503e+12  2.382965e+12  2.400705e+12  2.417750e+12  2.434126e+12  2.449859e+12  2.464973e+12  2.479490e+12  2.493432e+12  2.506819e+12  2.519670e+12  2.532003e+12  2.543835e+12  2.555181e+12  2.566057e+12  2.576475e+12  2.586448e+12  2.595989e+12  2.605107e+12  2.613813e+12  2.622116e+12  2.630025e+12  2.637549e+12  2.644696e+12  2.651473e+12  2.657889e+12  2.663952e+12  2.669669e+12  2.675049e+12  2.680100e+12  2.684832e+12  2.689253e+12  2.693373e+12  2.697202e+12  2.700752e+12  2.704033e+12  2.707056e+12  2.709835e+12  2.712379e+12  2.714703e+12  2.716818e+12  2.718737e+12  2.720473e+12  2.722037e+12  2.723443e+12  2.724701e+12  2.725824e+12  2.726823e+12  2.727708e+12  2.728490e+12  2.729178e+12  2.729782e+12  2.730310e+12  2.730770e+12  2.731169e+12  2.731515e+12
x=8.38e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104544e+12  2.133154e+12  2.160648e+12  2.187070e+12  2.212460e+12  2.236859e+12  2.260306e+12  2.282838e+12  2.304490e+12  2.325297e+12  2.345292e+12  2.364506e+12  2.382968e+12  2.400709e+12  2.417756e+12  2.434135e+12  2.449872e+12  2.464990e+12  2.479513e+12  2.493462e+12  2.506858e+12  2.519721e+12  2.532068e+12  2.543917e+12  2.555283e+12  2.566183e+12  2.576630e+12  2.586637e+12  2.596216e+12  2.605379e+12  2.614135e+12  2.622495e+12  2.630468e+12  2.638062e+12  2.645286e+12  2.652147e+12  2.658654e+12  2.664814e+12  2.670634e+12  2.676122e+12  2.681287e+12  2.686137e+12  2.690680e+12  2.694926e+12  2.698883e+12  2.702561e+12  2.705972e+12  2.709125e+12  2.712032e+12  2.714703e+12  2.717151e+12  2.719387e+12  2.721423e+12  2.723272e+12  2.724944e+12  2.726452e+12  2.727808e+12  2.729023e+12  2.730108e+12  2.731073e+12  2.731929e+12  2.732686e+12  2.733353e+12  2.733938e+12  2.734451e+12  2.734898e+12  2.735286e+12
x=8.48e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104544e+12  2.133154e+12  2.160648e+12  2.187070e+12  2.212460e+12  2.236859e+12  2.260306e+12  2.282838e+12  2.304491e+12  2.325298e+12  2.345293e+12  2.364507e+12  2.382971e+12  2.400713e+12  2.417761e+12  2.434142e+12  2.449882e+12  2.465004e+12  2.479531e+12  2.493486e+12  2.506889e+12  2.519761e+12  2.532119e+12  2.543982e+12  2.555365e+12  2.566285e+12  2.576756e+12  2.586791e+12  2.596403e+12  2.605604e+12  2.614403e+12  2.622813e+12  2.630841e+12  2.638496e+12  2.645788e+12  2.652724e+12  2.659311e+12  2.665558e+12  2.671471e+12  2.677059e+12  2.682328e+12  2.687287e+12  2.691943e+12  2.696305e+12  2.700382e+12  2.704183e+12  2.707717e+12  2.710994e+12  2.714024e+12  2.716818e+12  2.719387e+12  2.721742e+12  2.723893e+12  2.725854e+12  2.727634e+12  2.729245e+12  2.730700e+12  2.732007e+12  2.733180e+12  2.734228e+12  2.735161e+12  2.735989e+12  2.736721e+12  2.737367e+12  2.737935e+12  2.738432e+12  2.738866e+12
x=8.59e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104544e+12  2.133154e+12  2.160648e+12  2.187070e+12  2.212460e+12  2.236859e+12  2.260306e+12  2.282839e+12  2.304491e+12  2.325299e+12  2.345294e+12  2.364509e+12  2.382973e+12  2.400716e+12  2.417765e+12  2.434148e+12  2.449889e+12  2.465014e+12  2.479545e+12  2.493504e+12  2.506913e+12  2.519792e+12  2.532159e+12  2.544033e+12  2.555431e+12  2.566367e+12  2.576858e+12  2.586917e+12  2.596556e+12  2.605789e+12  2.614626e+12  2.623077e+12  2.631153e+12  2.638862e+12  2.646213e+12  2.653214e+12  2.659874e+12  2.666198e+12  2.672195e+12  2.677872e+12  2.683237e+12  2.688295e+12  2.693056e+12  2.697527e+12  2.701716e+12  2.705631e+12  2.709282e+12  2.712677e+12  2.715825e+12  2.718737e+12  2.721423e+12  2.723893e+12  2.726158e+12  2.728229e+12  2.730116e+12  2.731831e+12  2.733383e+12  2.734785e+12  2.736047e+12  2.737178e+12  2.738190e+12  2.739092e+12  2.739893e+12  2.740602e+12  2.741227e+12  2.741777e+12  2.742260e+12
x=8.69e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104544e+12  2.133154e+12  2.160648e+12  2.187070e+12  2.212460e+12  2.236859e+12  2.260307e+12  2.282839e+12  2.304491e+12  2.325299e+12  2.345295e+12  2.364510e+12  2.382974e+12  2.400718e+12  2.417768e+12  2.434152e+12  2.449895e+12  2.465021e+12  2.479555e+12  2.493518e+12  2.506932e+12  2.519816e+12  2.532191e+12  2.544074e+12  2.555483e+12  2.566433e+12  2.576940e+12  2.587019e+12  2.596681e+12  2.605941e+12  2.614809e+12  2.623297e+12  2.631413e+12  2.639169e+12  2.646572e+12  2.653631e+12  2.660353e+12  2.666747e+12  2.672819e+12  2.678577e+12  2.684027e+12  2.689177e+12  2.694034e+12  2.698605e+12  2.702898e+12  2.706920e+12  2.710680e+12  2.714186e+12  2.717448e+12  2.720473e+12  2.723272e+12  2.725854e+12  2.728229e+12  2.730408e+12  2.732400e+12  2.734217e+12  2.735868e+12  2.737364e+12  2.738715e+12  2.739932e+12  2.741024e+12  2.742001e+12  2.742873e+12  2.743647e+12  2.744333e+12  2.744939e+12  2.745472e+12
x=8.79e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104544e+12  2.133154e+12  2.160648e+12  2.187070e+12  2.212460e+12  2.236859e+12  2.260307e+12  2.282839e+12  2.304492e+12  2.325299e+12  2.345295e+12  2.364510e+12  2.382975e+12  2.400719e+12  2.417770e+12  2.434155e+12  2.449899e+12  2.465027e+12  2.479563e+12  2.493529e+12  2.506946e+12  2.519835e+12  2.532216e+12  2.544107e+12  2.555524e+12  2.566486e+12  2.577006e+12  2.587101e+12  2.596783e+12  2.606065e+12  2.614960e+12  2.623478e+12  2.631630e+12  2.639426e+12  2.646874e+12  2.653983e+12  2.660761e+12  2.667216e+12  2.673354e+12  2.679184e+12  2.684712e+12  2.689945e+12  2.694889e+12  2.699552e+12  2.703941e+12  2.708063e+12  2.711926e+12  2.715537e+12  2.718904e+12  2.722037e+12  2.724944e+12  2.727634e+12  2.730116e+12  2.732400e+12  2.734496e+12  2.736413e+12  2.738162e+12  2.739752e+12  2.741193e+12  2.742496e+12  2.743670e+12  2.744724e+12  2.745667e+12  2.746509e+12  2.747258e+12  2.747921e+12  2.748508e+12
x=8.89e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104544e+12  2.133154e+12  2.160648e+12  2.187070e+12  2.212460e+12  2.236859e+12  2.260307e+12  2.282839e+12  2.304492e+12  2.325300e+12  2.345295e+12  2.364511e+12  2.382976e+12  2.400720e+12  2.417772e+12  2.434157e+12  2.449902e+12  2.465031e+12  2.479569e+12  2.493537e+12  2.506957e+12  2.519850e+12  2.532236e+12  2.544132e+12  2.555557e+12  2.566527e+12  2.577059e+12  2.587167e+12  2.596865e+12  2.606167e+12  2.615084e+12  2.623628e+12  2.631810e+12  2.639639e+12  2.647126e+12  2.654279e+12  2.661106e+12  2.667614e+12  2.673812e+12  2.679706e+12  2.685304e+12  2.690611e+12  2.695635e+12  2.700382e+12  2.704859e+12  2.709073e+12  2.713031e+12  2.716740e+12  2.720208e+12  2.723443e+12  2.726452e+12  2.729245e+12  2.731831e+12  2.734217e+12  2.736413e+12  2.738429e+12  2.740274e+12  2.741957e+12  2.743488e+12  2.744877e+12  2.746133e+12  2.747265e+12  2.748282e+12  2.749192e+12  2.750006e+12  2.750730e+12  2.751372e+12
x=8.99e+01  1.107372e+11  2.171531e+11  3.194163e+11  4.176888e+11  5.121264e+11  6.028787e+11  6.900895e+11  7.738971e+11  8.544342e+11  9.318285e+11  1.006203e+12  1.077674e+12  1.146357e+12  1.212359e+12  1.275786e+12  1.336738e+12  1.395311e+12  1.451598e+12  1.505689e+12  1.557669e+12  1.607621e+12  1.655623e+12  1.701753e+12  1.746082e+12  1.788681e+12  1.829617e+12  1.868957e+12  1.906761e+12  1.943090e+12  1.978001e+12  2.011550e+12  2.043789e+12  2.074771e+12  2.104544e+12  2.133154e+12  2.160648e+12  2.187070e+12  2.212460e+12  2.236859e+12  2.260307e+12  2.282839e+12  2.304492e+12  2.325300e+12  2.345296e+12  2.364511e+12  2.382976e+12  2.400721e+12  2.417773e+12  2.434159e+12  2.449904e+12  2.465035e+12  2.479573e+12  2.493543e+12  2.506966e+12  2.519862e+12  2.532251e+12  2.544152e+12  2.555583e+12  2.566561e+12  2.577101e+12  2.587220e+12  2.596932e+12  2.606249e+12  2.615184e+12  2.623750e+12  2.631958e+12  2.639816e+12  2.647337e+12  2.654527e+12  2.661396e+12  2.667952e+12  2.674202e+12  2.680153e+12  2.685813e+12  2.691187e+12  2.696282e+12  2.701106e+12  2.705664e+12  2.709962e+12  2.714008e+12  2.717808e+12  2.721370e+12  2.724701e+12  2.727808e+12  2.730700e+12  2.733383e+12  2.735868e+12  2.738162e+12  2.740274e+12  2.742213e+12  2.743988e+12  2.745608e+12  2.747083e+12  2.748421e+12  2.749631e+12  2.750722e+12  2.751704e+12  2.752583e+12  2.753369e+12  2.754069e+12
